itemc020140227880000000002577749|itemc020140717602621000002904160|0.707106781187|
itemc020140227880000000002577749|itemc020140221973926000002561980|0.707106781187|
itemc020140227880000000002577749|itemc020130801568412000002064478|0.707106781187|
itemc020140227880000000002577749|itemc020140717341829000002904728|0.5|
itemc020140227880000000002577749|itemc020140129348476000002516136|0.5|
itemc020140227880000000002577749|itemc020140129426572000002516111|0.5|
itemc020110825904658000000517809|itemc020130819862706000002111048|1.0|
itemc020110825904658000000517809|itemc020140224215226000002568855|0.707106781187|
itemc020110825904658000000517809|itemc020140408069384000002667833|0.707106781187|
itemc020110825904658000000517809|itemc020131230600863000002437939|0.235702260396|
itemc020140716842121000002900475|itemc020140722024534000002915079|0.166666666667|
itemc020140716842121000002900475|itemc020140721653787000002910223|0.0924500327042|
itemc020140717817467000002904172|itemc020140529865728000002790514|0.288675134595|
itemc020131212803584000002393885|itemc020131219024301000002410107|1.0|
itemc020131212803584000002393885|itemc020130806350939000002074741|1.0|
itemc020131212803584000002393885|itemc020140102363624000002446384|1.0|
itemc020131212803584000002393885|itemc020140227615732000002577752|1.0|
itemc020131212803584000002393885|itemc020130913606552000002176387|1.0|
itemc020131212803584000002393885|itemc020131030435527000002282466|0.707106781187|
itemc020140506133208000002733222|itemc020131223329944000002420704|0.57735026919|
itemc020140506133208000002733222|itemc020131204236317000002374032|0.57735026919|
itemc020140506133208000002733222|itemc020140801148078000002936925|0.408248290464|
itemc020140506133208000002733222|itemc020140625271216000002853861|0.408248290464|
itemc020140506133208000002733222|itemc020140717455400000002904640|0.408248290464|
itemc020140506133208000002733222|itemc020140527031361000002785485|0.288675134595|
itemc020140506133208000002733222|itemc020140729407198000002930949|0.288675134595|
itemc020140506133208000002733222|itemc020140722234027000002913820|0.182574185835|
itemc020140617766874000002833164|itemc020140603832609000002800865|0.707106781187|
itemc020140509673457000002743508|itemc020140106356600000002456345|0.160128153805|
itemc020140509673457000002743508|itemc020120809272513000001232695|0.113227703414|
itemc020140509673457000002743508|itemc020140716358872000002902597|0.113227703414|
itemc020140509673457000002743508|itemc020130808106667000002083392|0.0924500327042|
itemc020140509673457000002743508|itemc020130808537812000002083391|0.0877058019307|
itemc020140509673457000002743508|itemc020130808181135000002083189|0.0877058019307|
itemc020140509673457000002743508|itemc020140626985186000002855500|0.0836242010007|
itemc020140509673457000002743508|itemc020140106013553000002456351|0.0693375245282|
itemc020140509673457000002743508|itemc020140724888505000002919279|0.0693375245282|
itemc020140509673457000002743508|itemc020131230600863000002437939|0.0653720450461|
itemc020140509673457000002743508|itemc020121217797064000001520787|0.0404556697031|
itemc020121217797064000001520787|itemc020131230600863000002437939|0.24066495746|
itemc020121217797064000001520787|itemc020140106013553000002456351|0.182331239372|
itemc020121217797064000001520787|itemc020120809272513000001232695|0.178647400253|
itemc020121217797064000001520787|itemc020140626985186000002855500|0.13193984914|
itemc020121217797064000001520787|itemc020120912716244000001308594|0.110263569284|
itemc020121217797064000001520787|itemc020120504228373000001010975|0.103142124626|
itemc020121217797064000001520787|itemc020140710504432000002887214|0.103142124626|
itemc020121217797064000001520787|itemc020140217431128000002551357|0.103142124626|
itemc020121217797064000001520787|itemc020140310893070000002604300|0.0842151921067|
itemc020121217797064000001520787|itemc020140728850715000002928029|0.0515710623129|
itemc020121217797064000001520787|itemc020140509673457000002743508|0.0404556697031|
itemc020121217797064000001520787|itemc020140113128639000002472801|0.0364662478745|
itemc020121217797064000001520787|itemc020140724888505000002919279|0.0364662478745|
itemc020140218200485000002553697|itemc020140422552270000002702247|0.408248290464|
itemc020140218200485000002553697|itemc020130829263712000002139107|0.408248290464|
itemc020140218200485000002553697|itemc020140505198672000002729591|0.353553390593|
itemc020140218200485000002553697|itemc020140516575330000002759229|0.25|
itemc020130808537812000002083391|itemc020130808870738000002083190|0.316227766017|
itemc020130808537812000002083391|itemc020140716037702000002900696|0.22360679775|
itemc020130808537812000002083391|itemc020140127849436000002511574|0.158113883008|
itemc020130808537812000002083391|itemc020130808427756000002083411|0.111803398875|
itemc020130808537812000002083391|itemc020140710504432000002887214|0.111803398875|
itemc020130808537812000002083391|itemc020130808106667000002083392|0.105409255339|
itemc020130808537812000002083391|itemc020140224853155000002568879|0.105409255339|
itemc020130808537812000002083391|itemc020130808181135000002083189|0.1|
itemc020130808537812000002083391|itemc020140509673457000002743508|0.0877058019307|
itemc020130808537812000002083391|itemc020131230600863000002437939|0.07453559925|
itemc020130808537812000002083391|itemc020120809272513000001232695|0.0645497224368|
itemc020140620357814000002842403|itemc020140310893070000002604300|0.57735026919|
itemc020140620357814000002842403|itemc020140702365296000002868966|0.5|
itemc020140620357814000002842403|itemc020140713550432000002894862|0.377964473009|
itemc020140714032280000002896986|itemc020140701934640000002867476|0.353553390593|
itemc020140722234027000002913820|itemc020140625271216000002853861|0.22360679775|
itemc020140722234027000002913820|itemc020140506133208000002733222|0.182574185835|
itemc020140722234027000002913820|itemc020140527031361000002785485|0.158113883008|
itemc020140401309576000002653605|itemc020140527577764000002784326|1.0|
itemc020140401309576000002653605|itemc020140101667731000002443780|0.408248290464|
itemc020130624760835000001964523|itemc020130506057874000001843803|1.0|
itemc020130624760835000001964523|itemc020130702701064000001982548|1.0|
itemc020130624760835000001964523|itemc020131126764319000002350965|1.0|
itemc020120504228373000001010975|itemc020120228878890000000879852|0.707106781187|
itemc020120504228373000001010975|itemc020130712918750000002010296|0.707106781187|
itemc020120504228373000001010975|itemc020120429374926000001003807|0.707106781187|
itemc020120504228373000001010975|itemc020140722847363000002915120|0.707106781187|
itemc020120504228373000001010975|itemc020140310893070000002604300|0.408248290464|
itemc020120504228373000001010975|itemc020121217797064000001520787|0.103142124626|
itemc020130802014408000002066736|itemc020140612777522000002822492|0.707106781187|
itemc020140722751075000002913742|itemc020140729711413000002930206|0.316227766017|
itemc020140725418984000002921610|itemc020140221674381000002561606|0.267261241912|
itemc020130923561817000002197834|itemc020140213723925000002541369|0.353553390593|
itemc020130923561817000002197834|itemc020140505198672000002729591|0.353553390593|
itemc020140317047701000002619466|itemc020140310527586000002604074|0.353553390593|
itemc020140224539317000002568888|itemc020140317718866000002619465|0.816496580928|
itemc020140224539317000002568888|itemc020130808081176000002083258|0.408248290464|
itemc020140224539317000002568888|itemc020130808680727000002083415|0.333333333333|
